Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Included / International,Price / International,Compare At Price / International,Status
rose-heart-shaped-jewellery-box,Mullingar Pewter Rose/Heart Shaped Jewellery Box in Claddagh or Mom.,"<p><strong>Mullingar Pewter Rose/Heart Shaped Jewellery Box</strong><br><strong>Product Code: 2099</strong></p>
<p>This <strong>heart-shaped, rose-embossed jewellery box</strong> is a beautiful, romantic gift for someone special. Featuring a <strong>Claddagh</strong> or <strong>Mom</strong> design, it’s raised by three cherubs and lined with luxurious felt interior. Measuring 3.75"" wide, it's a perfect choice for Valentine's Day, engagements, or Mother's Day.</p>
<p>The <strong>Claddagh design</strong> symbolizes ""hands for friendship,"" ""heart for love,"" and ""crown for loyalty,"" making it an ideal gift to express love and commitment. The design dates back to 1689, created by Richard Joyce in Claddagh, Co. Galway.</p>
<p><strong>Handmade in Ireland</strong><br><strong>Price includes shipping.</strong></p>",Mullingar Pewter,,Jewellery,"box, claddagh, engagement, heart, Irish claddagh, jewellery, jewelry, jewelry_box, mom, mother, Mothers, mothers day, pewter silver wedding, rose, silver wedding, wedding, wedding gifts, imported, unlisted",false,Title,Plain,,,,,2099 Plain,0,shopify,0,deny,manual,47.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/JEWELLERYBOXHEARTSHAPECLADDAGH2099.jpg?v=1642694367,1,Mullingar Pewter Rose/Heart Shaped Jewellery Box in Claddagh or Mom.,false,Mullingar Pewter Rose/Heart Shaped Jewellery Box in Claddagh or Mom.,"Mullingar Pewter Rose/Heart Shaped Jewellery BoxProduct Code: 2099 This heart-shaped, rose-embossed jewellery box is a beautiful, romantic gift for someone special. Featuring a Claddagh or Mom design, it’s raised by three cherubs and lined with luxurious felt interior. Measuring 3.75"" wide, it's a perfect choice for Va",,,,,,,,,,,,,g,,,true,true,,,unlisted
rose-heart-shaped-jewellery-box,,,,,,,false,,Claddagh,,,,,2099 Claddagh,0,shopify,0,deny,manual,47.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
rose-heart-shaped-jewellery-box,,,,,,,false,,Mom,,,,,2099 Mom,0,shopify,0,deny,manual,47.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
rose-heart-shaped-jewellery-box,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/HEARTSHAPEJEWELLERYBOXPLAINLID.jpg?v=1642694382,2,Mullingar Pewter Rose/Heart Shaped Jewellery Box in Claddagh or Mom.,,,,,,,,,,,,,,,,,,,,,,,unlisted
rose-heart-shaped-jewellery-box,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/HEARTJEWELRYBOXMOM.jpg?v=1622763390,3,Mullingar Pewter Rose/Heart Shaped Jewellery Box in Claddagh or Mom.,,,,,,,,,,,,,,,,,,,,,,,unlisted
barrette-hair-clip-celtic-2-types,Pewter Barrette Hair Clip Celtic or Kells.,"<p><strong>Product Codes: P341 &amp; P342 – Barrette Hair Clips (Celtic Dragon and Kells Designs)</strong></p>
<p>Add a touch of Celtic elegance to your look with these beautifully crafted Barrette Hair Clips. Featuring intricate designs of entwined dragon heads and interlaced Celtic and Kells patterns, these clips are a striking accessory for anyone with long, flowing hair.</p>
<p><strong>Why Choose These Hair Clips?</strong></p>
<ul>
<li>
<strong>Exquisite Craftsmanship</strong>: Each clip is meticulously designed with rich Celtic and Kells-inspired details.</li>
<li>
<strong>Unique and Timeless</strong>: The Celtic dragon motif symbolizes strength and protection, while Kells patterns pay homage to Ireland's artistic heritage.</li>
<li>
<strong>Versatile Gift</strong>: Perfect for birthdays, Mother’s Day, or simply as a thoughtful gift for anyone who loves Irish culture and unique accessories.</li>
<li>
<strong>Functional Elegance</strong>: Adds both style and practicality to everyday or special-occasion hairstyles.</li>
</ul>
<p><strong>Handmade in Ireland</strong><br><strong>Price includes shipping</strong></p>",Mullingar Pewter,,gifts for her,"21st, 40th, 50th, beloved, birthday, celtic, forever loved, general gift, general gifts, gift, hair, her, Heritage, irish, kells, love, loved one, pewter, pewter silver, imported, unlisted",false,Choose Type,Barrette Hair clip Celtic Dragon,,,,,P341 Celtic,0,shopify,0,deny,manual,19.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/BARETTEHAIRCLIPCELTIC_310d200c-75eb-48fd-a250-4b2294f4b1b5.jpg?v=1622765843,1,Pewter Barrette Hair Clip Celtic or Kells.,false,Pewter Barrette Hair Clip Celtic or Kells.,"Product Codes: P341 & P342 – Barrette Hair Clips (Celtic Dragon and Kells Designs) Add a touch of Celtic elegance to your look with these beautifully crafted Barrette Hair Clips. Featuring intricate designs of entwined dragon heads and interlaced Celtic and Kells patterns, these clips are a striking accessory for anyon",,,,,,,,,,,,,g,,,true,true,,,unlisted
barrette-hair-clip-celtic-2-types,,,,,,,false,,Barrette Hair Clip Kells,,,,,P342 Kells,0,shopify,0,deny,manual,19.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
barrette-hair-clip-celtic-2-types,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/BARETTEHAIRCLIPKELLS_50f902d2-191f-4d19-a011-d030ae692d1d.jpg?v=1622765859,2,Pewter Barrette Hair Clip Celtic or Kells.,,,,,,,,,,,,,,,,,,,,,,,unlisted
jewelry-box,Mullingar Pewter Irish Jewellery Box with choice of design,"<p><strong>Mullingar Pewter Irish Jewellery Box with choice of design</strong></p>
<p><strong>Products Code P2025 Small</strong></p>
<p>Dim: 8.5cm x 6cm x 3.5 cm</p>
<p><strong>Product Code P2025 Large</strong></p>
<p>Dim: 12cm x 9cm x 4.5cm</p>
<p>Need a beautiful gift for a birthday or special occasion? Then this may be just what you want. This elegant Irish Pewter Jewellery Box comes with or without the Claddagh Symbol or with a MOM motif. The inside of the box is lined in a deep red felt.</p>
<p>The design is that of the Claddagh taken from the famous love symbol designed in the town of Claddagh, Co. Galway by Richard Joyce back in the year 1689. The design is often used for wedding rings as it is based on the ring that Richard made for his bride to be. The symbolisms are ""hands for friendship"", ""heart for love"" and ""crown for loyalty"".</p>
<p><strong>HANDMADE IN IRELAND   PRICE INCLUDES SHIPPING</strong></p>",Mullingar Pewter,,gifts for her,"gift ideas, gifts for her, jewellery, jewellery box, jewelry, mom, Mother, Mothers, Mothers day, pewter silver, trinket, imported, unlisted",false,Size,Large Claddagh,,,,,2025L claddagh,0,shopify,0,deny,manual,65.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/JEWELLERYBOXCLADDAGH2025L.jpg?v=1624031297,1,Mullingar Pewter Irish Jewellery Box with choice of design,false,Mullingar Pewter Irish Jewellery Box with choice of design,Mullingar Pewter Irish Jewellery Box with choice of design Products Code P2025 Small Dim: 8.5cm x 6cm x 3.5 cm Product Code P2025 Large Dim: 12cm x 9cm x 4.5cm Need a beautiful gift for a birthday or special occasion? Then this may be just what you want. This elegant Irish Pewter Jewellery Box comes with or without the,,,,,,,,,,,,,g,,,true,true,,,unlisted
jewelry-box,,,,,,,false,,Small Claddagh,,,,,2025S claddagh,0,shopify,0,deny,manual,47.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
jewelry-box,,,,,,,false,,Large MOM,,,,,2025L Mom,0,shopify,0,deny,manual,65.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
jewelry-box,,,,,,,false,,Small MOM,,,,,2025S Mom,0,shopify,0,deny,manual,47.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
jewelry-box,,,,,,,false,,Large  Plain,,,,,2025L Plain,0,shopify,0,deny,manual,65.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
jewelry-box,,,,,,,false,,Small Plain,,,,,2025S Plain,0,shopify,0,deny,manual,47.95,,true,false,,,,,,,,,,,,,,,,,,,,g,,,,,,,unlisted
jewelry-box,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/MOMSLGJEWELRYBOX.jpg?v=1632753214,2,Mullingar Pewter Irish Jewellery Box with choice of design,,,,,,,,,,,,,,,,,,,,,,,unlisted
jewelry-box,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/JEWELLERYBOXCLADDAGH2025S.jpg?v=1624031343,3,Mullingar Pewter Irish Jewellery Box with choice of design,,,,,,,,,,,,,,,,,,,,,,,unlisted
jewelry-box,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/MOMJEWELRYBOXSMALL.jpg?v=1632753242,4,Mullingar Pewter Irish Jewellery Box with choice of design,,,,,,,,,,,,,,,,,,,,,,,unlisted
jewelry-box,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/P2025.jpg?v=1682086143,5,Mullingar Pewter Irish Jewellery Box with choice of design,,,,,,,,,,,,,,,,,,,,,,,unlisted
claddagh-1-gents-mechanical-pocket-watch-and-cufflinks-set-price-includes-shipping,Mechanical Pewter pocket watch and cufflinks set  in a Claddagh design.,"<p data-start=""156"" data-end=""240""><strong data-start=""156"" data-end=""240"">Product Code P371: Irish Claddagh Mechanical Pewter Pocket Watch &amp; Cufflinks Set</strong></p>
<p data-start=""242"" data-end=""495"">Timeless style meets Irish heritage with this <strong data-start=""288"" data-end=""347"">Mechanical Pewter Pocket Watch &amp; Matching Cufflinks Set</strong>, featuring the iconic <strong data-start=""370"" data-end=""421"">Claddagh symbol of love, loyalty and friendship</strong>. A classic gentleman’s gift designed to be both meaningful and practical.</p>
<p data-start=""497"" data-end=""513""><strong data-start=""497"" data-end=""513"">Key Features</strong></p>
<ul data-start=""514"" data-end=""821"">
<li data-start=""514"" data-end=""580"">
<p data-start=""516"" data-end=""580""><strong data-start=""516"" data-end=""543"">Mechanical pocket watch</strong> crafted from polished Irish pewter</p>
</li>
<li data-start=""581"" data-end=""642"">
<p data-start=""583"" data-end=""642"">Detailed <strong data-start=""592"" data-end=""611"">Claddagh design</strong> with a refined silver finish</p>
</li>
<li data-start=""643"" data-end=""715"">
<p data-start=""645"" data-end=""715"">Matching <strong data-start=""654"" data-end=""683"">Claddagh pewter cufflinks</strong> for a coordinated formal look</p>
</li>
<li data-start=""716"" data-end=""821"">
<p data-start=""718"" data-end=""821"">Ideal Irish gift for <strong data-start=""739"" data-end=""821"">Weddings (Best Man &amp; Groomsmen), Father’s Day, Birthdays &amp; Milestone Occasions</strong></p>
</li>
</ul>
<p data-start=""823"" data-end=""911"">A refined <strong data-start=""833"" data-end=""853"">Irish men’s gift</strong> that blends tradition, craftsmanship and timeless design.</p>
<p data-start=""913"" data-end=""976""><strong data-start=""913"" data-end=""936"">Handmade in Ireland</strong><br data-start=""936"" data-end=""939""><strong data-start=""939"" data-end=""976"">Price includes worldwide shipping</strong></p>",Mullingar Pewter,,MENS GIFTS,"21st, 40th, 50th, bestman, birthday, celtic, claddagh, general gift, general gifts, gents pewter cufflinks, gift, groomsman, groomsman gift, irish, men, pewter, pewter silver, pewter silver cufflinks, sports, watch, wedding, wedding gifts, imported, unlisted",false,Title,Default Title,,,,,P371 CLADDAGH 1 WATCH AND CUFFS,0,shopify,0,deny,manual,83.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/clad2cuff.jpg?v=1632129692,1,Mechanical Pewter pocket watch and cufflinks set  in a Claddagh design.,false,Mechanical Pewter pocket watch and cufflinks set  in a Claddagh design,"Product Code P371: Irish Claddagh Mechanical Pewter Pocket Watch & Cufflinks Set Timeless style meets Irish heritage with this Mechanical Pewter Pocket Watch & Matching Cufflinks Set, featuring the iconic Claddagh symbol of love, loyalty and friendship. A classic gentleman’s gift designed to be both meaningful and prac",,,,,,,,,,,,,g,,,true,true,,,unlisted
claddagh-1-gents-mechanical-pocket-watch-and-cufflinks-set-price-includes-shipping,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/IMG_20210621_103733b.jpg?v=1632129794,2,Mechanical Pewter pocket watch and cufflinks set  in a Claddagh design.,,,,,,,,,,,,,,,,,,,,,,,unlisted
gents-mechanical-watch-and-cufflinks-set,Gents Shamrock Pewter Mechanical Open Face Pocket Watch and Cufflinks Set,"<p data-start=""165"" data-end=""265""><strong data-start=""165"" data-end=""265"">Product Code P371: Irish Gents Shamrock Open Face Mechanical Pewter Pocket Watch &amp; Cufflinks Set</strong></p>
<p data-start=""267"" data-end=""569"">A timeless Irish gift set featuring an <strong data-start=""306"" data-end=""373"">open face mechanical pocket watch and matching pewter cufflinks</strong>, crafted with traditional detail and rich symbolism. Available in <strong data-start=""440"" data-end=""472"">Shamrock or Claddagh designs</strong>, this elegant set is ideal for the modern gentleman with an appreciation for heritage and style.</p>
<p data-start=""571"" data-end=""587""><strong data-start=""571"" data-end=""587"">Pocket Watch</strong></p>
<ul data-start=""588"" data-end=""706"">
<li data-start=""588"" data-end=""631"">
<p data-start=""590"" data-end=""631"">Classic <strong data-start=""598"" data-end=""631"">open face mechanical movement</strong></p>
</li>
<li data-start=""632"" data-end=""706"">
<p data-start=""634"" data-end=""706"">Finely detailed <strong data-start=""650"" data-end=""674"">pewter craftsmanship</strong> with a polished silver finish</p>
</li>
</ul>
<p data-start=""708"" data-end=""721""><strong data-start=""708"" data-end=""721"">Cufflinks</strong></p>
<ul data-start=""722"" data-end=""795"">
<li data-start=""722"" data-end=""795"">
<p data-start=""724"" data-end=""795"">Matching <strong data-start=""733"" data-end=""753"">pewter cufflinks</strong> designed to complement the pocket watch</p>
</li>
</ul>
<p data-start=""797"" data-end=""815""><strong data-start=""797"" data-end=""815"">Design Options</strong></p>
<ul data-start=""816"" data-end=""930"">
<li data-start=""816"" data-end=""869"">
<p data-start=""818"" data-end=""869""><strong data-start=""818"" data-end=""830"">Shamrock</strong> – symbol of Ireland and good fortune</p>
</li>
<li data-start=""870"" data-end=""930"">
<p data-start=""872"" data-end=""930""><strong data-start=""872"" data-end=""884"">Claddagh</strong> – representing love, loyalty and friendship</p>
</li>
</ul>
<p data-start=""932"" data-end=""947""><strong data-start=""932"" data-end=""947"">Perfect for</strong></p>
<ul data-start=""948"" data-end=""1035"">
<li data-start=""948"" data-end=""982"">
<p data-start=""950"" data-end=""982""><strong data-start=""950"" data-end=""980"">Best Man &amp; Groomsmen gifts</strong></p>
</li>
<li data-start=""983"" data-end=""1003"">
<p data-start=""985"" data-end=""1003""><strong data-start=""985"" data-end=""1001"">Father’s Day</strong></p>
</li>
<li data-start=""1004"" data-end=""1035"">
<p data-start=""1006"" data-end=""1035""><strong data-start=""1006"" data-end=""1035"">Birthdays &amp; Anniversaries</strong></p>
</li>
</ul>
<p data-start=""1037"" data-end=""1130"">A meaningful <strong data-start=""1050"" data-end=""1070"">Irish men’s gift</strong> that blends tradition, craftsmanship and timeless elegance.</p>
<p data-start=""1132"" data-end=""1195""><strong data-start=""1132"" data-end=""1158"">Handcrafted in Ireland</strong><br data-start=""1158"" data-end=""1161""><strong data-start=""1161"" data-end=""1195"">Shipping included in the price</strong></p>",Mullingar Pewter,,Gifts for Men,"18th, 21st, 25th, 30th, 40th, 50th, 60th, 65th, 70th, accessories, celtic, general gift, general gifts, Gents pewter gift, gift, groomsman, Heritage, Ireland, irish, men, pewter, pewter silver, triskele, wedding gifts, imported, unlisted",false,Title,Default Title,,,,,P371 Shamrock Open Face,0,shopify,0,deny,manual,83.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/IMG_20210621_093954.jpg?v=1642690965,1,Gents Shamrock Pewter Mechanical Open Face Pocket Watch and Cufflinks Set,false,Gents Shamrock Pewter Mechanical Open Face Pocket Watch and Cufflinks ,"Product Code P371: Irish Gents Shamrock Open Face Mechanical Pewter Pocket Watch & Cufflinks Set A timeless Irish gift set featuring an open face mechanical pocket watch and matching pewter cufflinks, crafted with traditional detail and rich symbolism. Available in Shamrock or Claddagh designs, this elegant set is idea",,,,,,,,,,,,,g,,,true,true,,,unlisted
gents-mechanical-watch-and-cufflinks-set,,,,,,,false,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1565/2549/products/IMG_20210223_135834.jpg?v=1642690987,2,Gents Shamrock Pewter Mechanical Open Face Pocket Watch and Cufflinks Set,,,,,,,,,,,,,,,,,,,,,,,unlisted
gents-mechanical-pocket-watch-collection,Gents Mechanical Pewter Pocket Watch Collection,"<h3>Gents Mechanical Pewter Pocket Watch Collection</h3>
<p><strong>Special Offer:</strong><br>10% off when you purchase 6 or more watches! Use discount code <strong>""multitime""</strong> at checkout.</p>
<p><strong>Description:</strong><br>Our Gents Mechanical Pocket Watches are designed to evoke the elegance of early Victorian style, often associated with the gentlemen of that era. These manual wind-up watches feature visible mechanisms through both the front and back, adding a timeless charm.</p>
<ul>
<li>
<strong>Chain:</strong> 12"" in length with a pocket clip for secure attachment.</li>
<li>
<strong>Engraving:</strong> Limited space available.</li>
</ul>
<p><strong>Product Highlights:</strong></p>
<ul>
<li>
<p><strong>Celtic O.F. (Code: P294 Celtic O.F):</strong><br>Features a design inspired by Celtic High Crosses, iconic symbols of Irish heritage.</p>
</li>
<li>
<p><strong>Celtic A (Code: P294 Celtic A):</strong><br>Showcases spiral patterns from Neolithic artwork, such as the famous Newgrange carvings.</p>
</li>
<li>
<p><strong>Celtic D (Code: P294 Celtic D):</strong><br>Depicts entwined birds in a stunning Celtic lace motif, reminiscent of crane imagery in ancient art.</p>
</li>
<li>
<p><strong>Kells Series (Codes: P294 Kells 2–6 O.F):</strong><br>Designs based on the illuminated Book of Kells, featuring intricate depictions of mythical animals, Celtic dragons, and ornate knotwork.</p>
</li>
<li>
<p><strong>Claddagh (Code: P294 Claddagh 1 LG):</strong><br>The iconic Claddagh symbol, representing love, loyalty, and friendship, originates from Galway’s Claddagh town.</p>
</li>
<li>
<p><strong>Harp (Code: P294 Harp 1 LG):</strong><br>The harp, one of Ireland’s oldest and most enduring emblems, is beautifully featured.</p>
</li>
<li>
<p><strong>Shamrock (Codes: P294 Shamrock 1 LG &amp; O.F.):</strong><br>The shamrock, a national symbol, is said to have been used by Saint Patrick to explain the Holy Trinity.</p>
</li>
<li>
<p><strong>Trinity Knot (Codes: P294 Trinity 1 LG &amp; T4):</strong><br>The timeless Trinity Knot, or Triquetra, represents the Holy Trinity and features prominently in Irish art.</p>
</li>
<li>
<p><strong>Claddagh/Ireland O.F. (Code: P294 Claddagh/Ireland O.F):</strong><br>Combines the open-face design with the Claddagh’s iconic meaning of love, friendship, and loyalty.</p>
</li>
<li>
<p><strong>Ireland/Shamrock O.F. (Code: P294 Ireland/Shamrock O.F):</strong><br>Encircled by shamrocks and inscribed with “Ireland,” this elegant open-face design is a celebration of Irish heritage.</p>
</li>
<li>
<p><strong>Ireland Map (Code: P294 Ireland Map):</strong><br>Features the iconic map of Ireland, paying homage to its scenic beauty and warm culture.</p>
</li>
<li>
<p><strong>Dad &amp; Grandad (Codes: P294 Dad, P294 Grandad):</strong><br>Timeless and heartfelt gifts, perfect for fathers and grandfathers.</p>
</li>
<li>
<p><strong>USA Flag (Code: P294 USA Flag):</strong><br>A patriotic gift for Independence Day, Father’s Day, Christmas, or birthdays.</p>
</li>
</ul>
<p><strong>Key Features:</strong></p>
<ul>
<li><strong>Handmade in Ireland</strong></li>
<li><strong>Shipping Included</strong></li>
</ul>
<p>Discover the craftsmanship and heritage of our stunning pewter pocket watch collection.</p>
<p> </p>
<p> </p>",Mullingar Pewter,,Watch,"book of kells watch, celtic, claddagh watch, fob, ireland, irish, mechanical watch, pewter celtic watch, pewter mechanical fob, pewter mechanical watch, pewter pocket watch, pewter silver fob, pewter silver pocket watch, pewter silver watch, pocket watch, shamrock watch, trinity watch, triskele, imported, unlisted",false,Choose Design,CEL O.F.,,,,,P294 CEL OF,0,shopify,0,deny,manual,71.95,,true,false,,https://cdn.shopify.com/s/files/1/1565/2549/products/MECHANICALPOCKETWATCHCELTICO.F..jpg?v=1642613155,1,Gents Mechanical Pewter Pocket Watch Collection,false,Gents Mechanical Pewter Pocket Watch Collection,"Gents Mechanical Pewter Pocket Watch Collection Special Offer:10% off when you purchase 6 or more watches! Use discount code ""multitime"" at checkout. Description:Our Gents Mechanical Pocket Watches are designed to evoke the elegance of early Victorian style, often associated with the gentlemen of that era. These manual",,,,,,,,,,,,,g,,,true,true,,,unlisted
